bs1.distance bs2.distance bs3.distance position.x position.y
3.7862551149784798 4.587067011033378 1.8669538531388257 4.027363078789874 1.7952769255735177
3.7862551149784798 4.763444542787335 1.8669538531388257 4.1197563644201125 1.5596740472164106
4.753995580989501 4.763444542787335 1.8669538531388257 4.698520103101276 2.150013060671196
4.753995580989501 4.998760295242884 1.8669538531388257 4.827214813302188 1.8218415496588696
4.753995580989501 4.998760295242884 5.27005532647353 1.7657064367044426 3.5566962963975914
6.20138851864644 4.998760295242884 5.27005532647353 2.8761227935064166 4.689320980335605
6.20138851864644 4.998760295242884 9.137364845518084 -4.147148615235309 8.669174778622581
6.20138851864644 12.053939971805034 9.137364845518084 2.592899807990594 -8.517948700603476
6.20138851864644 12.053939971805034 11.349139726327659 -3.1186383694378406 -5.281410400060697
6.20138851864644 10.281227910089385 11.349139726327659 -5.336779630204125 0.37484981489333014
9.752668122829377 10.281227910089385 11.349139726327659 -1.3691804737018576 4.421800954525645
9.752668122829377 10.281227910089385 10.152770796870852 1.873367972589955 2.584356834960286
9.752668122829377 9.456460186782364 10.152770796870852 0.9613787246907397 4.909929417103285
9.752668122829377 9.332697802390669 10.152770796870852 0.831104719455316 5.242128130453615
9.262798003583972 9.332697802390669 10.152770796870852 0.1787861859221891 4.576763226249827
9.262798003583972 8.475533859726323 10.152770796870852 -0.6763720249114382 6.757416663875576
9.262798003583972 10.227824614607293 10.152770796870852 1.1596908400633197 2.075456358189943
9.262798003583972 10.227824614607293 9.697779862741289 2.298155620013296 1.4303263162182898
9.262798003583972 10.227824614607293 8.89911212883901 4.170349433190718 0.3694164887510847
9.262798003583972 8.521555049308107 8.89911212883901 2.378108767152718 4.939630187147985
9.262798003583972 9.036216662178921 8.89911212883901 2.884344683536553 3.648728600369205
9.262798003583972 10.527235816814667 8.89911212883901 4.518489354516137 -0.5183403106287363
11.566842903229015 10.527235816814667 8.89911212883901 7.879303632722035 2.909690253141276
11.566842903229015 10.527235816814667 10.852377622601978 3.016290601389777 5.665397637562887
11.566842903229015 10.310284782350612 10.852377622601978 2.763028884322272 6.311215016085024
9.400034967688434 10.310284782350612 10.852377622601978 -0.41842751303165954 3.0661294907840166
9.400034967688434 10.310284782350612 8.79574422711007 4.675141842616915 0.17977352258315937
9.400034967688434 9.717172177454998 8.79574422711007 4.009677575565648 1.8767074035638878
9.750703223346152 9.717172177454998 8.79574422711007 4.4799546032972835 2.356389971850155
9.750703223346152 9.913689071646631 8.79574422711007 4.696077621951645 1.8052762742815354
9.750703223346152 9.913689071646631 9.726569093424194 2.522838568958205 3.0367784043111508
10.177220441257763 9.913689071646631 9.726569093424194 3.118048832276259 3.6438928728955653
10.177220441257763 10.163351380730083 9.726569093424194 3.398860052382826 2.9278242616238193
10.177220441257763 11.276479918207789 9.726569093424194 4.735850979976969 -0.48150260374124576
10.177220441257763 11.276479918207789 10.662241145107885 2.331156874017715 0.8811573896356639
10.177220441257763 9.996273900026498 10.662241145107885 0.8054701815027268 4.771658455548886
9.402852609947494 9.996273900026498 10.662241145107885 -0.2563070387744757 3.6886456908661396
9.402852609947494 9.996273900026498 9.194842868107255 3.4165817260047673 1.6073420574912365
9.402852609947494 8.901477421907689 9.194842868107255 2.257523373533136 4.562940856293896
9.402852609947494 9.282875526274376 9.194842868107255 2.6460655440413383 3.5721583214979806
10.559686247476268 9.282875526274376 9.194842868107255 4.263245967062559 5.221682352979623
10.559686247476268 12.052245046753825 9.194842868107255 7.573320624244537 -3.219008022834424
10.559686247476268 12.052245046753825 11.47327599988942 1.6374895149433963 0.14462960576955441
10.996914065136112 12.052245046753825 11.47327599988942 2.297513696375401 0.8178542708301983
10.996914065136112 11.265919452824614 11.47327599988942 1.2703053182538278 3.4372356350402096
10.996914065136112 11.03823922450314 11.47327599988942 0.9858114280480945 4.162695055064829
10.996914065136112 11.03823922450314 10.55176204811422 3.544178635982754 2.71295363723519
11.005738414086927 11.03823922450314 10.55176204811422 3.5577752104449516 2.7268221431866317
11.005738414086927 10.927578902310007 10.55176204811422 3.421599047355376 3.0740713590650506
10.430670269487505 10.927578902310007 10.55176204811422 2.5583360383541094 2.1935430898837587
10.430670269487505 10.927578902310007 9.846381042318813 4.372007805936668 1.16579575492031
10.430670269487505 9.946206856887578 9.846381042318813 3.224391569174019 4.092217158665065
10.430670269487505 9.73911065208991 9.846381042318813 2.996001958734448 4.67461066528597
10.430670269487505 9.73911065208991 8.9764201300079 5.060090355388766 3.504960573848524
10.430670269487505 8.803775125419255 8.9764201300079 4.08844778761844 5.982649121662853
10.430670269487505 8.803775125419255 8.255419413337433 5.654519467488498 5.095208503069822
9.472142620083062 8.803775125419255 8.255419413337433 4.318567334745045 3.732537327671497
9.472142620083062 9.282673699103116 8.255419413337433 4.8038096061775315 2.495169535518655
9.071152733996026 9.282673699103116 8.255419413337433 4.2831041515759605 1.9640499718250524
9.071152733996026 9.282673699103116 8.488981955193184 3.79013798197677 2.24339746793126
9.071152733996026 9.282673699103116 8.091551758262842 4.620760433104795 1.7727114122920462
9.47552414730158 9.282673699103116 8.091551758262842 5.145952726004779 2.3084075510500295
9.47552414730158 9.237626105812124 8.091551758262842 5.099213514058614 2.427592541512751
8.92146712775505 9.237626105812124 8.091551758262842 4.385419245537508 1.6995223876212238
8.92146712775505 8.636627057524755 8.091551758262842 3.7836036074415444 3.234152264765931
8.92146712775505 8.576480187753864 8.091551758262842 3.7256027940054572 3.382054339027953
8.238895183034748 8.576480187753864 8.091551758262842 2.9053519624521797 2.5453984908436107
8.238895183034748 8.576480187753864 8.13790761983021 2.8105203777155277 2.599136388861047
8.238895183034748 8.912504563203697 8.13790761983021 3.139748679014809 1.7596042205478792
8.925931343289706 8.912504563203697 8.13790761983021 3.9655789666960715 2.6019511139827665
8.925931343289706 8.912504563203697 8.546719321784515 3.1058053444514293 3.0891561665880634
8.925931343289706 8.314296955370107 8.546719321784515 2.528483006801564 4.561328127595219
8.925931343289706 7.903959757803089 8.546719321784515 2.155656451669578 5.512035843181785
8.925931343289706 7.903959757803089 7.73614559012502 3.819328204663776 4.569288516485074
8.925931343289706 7.454811776865784 7.73614559012502 3.4328653909677596 5.554768691409915
7.552076863616483 7.454811776865784 7.73614559012502 1.8475442851449153 3.9377411634706143
7.552076863616483 7.347417795824625 7.73614559012502 1.7584871220022602 4.164836929484385
7.552076863616483 7.120823457309293 7.73614559012502 1.5748220488238787 4.633182866089258
7.552076863616483 7.120823457309293 7.5909141235626665 1.855406674072739 4.47418491178157
7.552076863616483 7.324483472935663 7.5909141235626665 2.020220760075058 4.053908992475657
7.303813769825918 7.324483472935663 7.5909141235626665 1.761945594131592 3.7904683232133216
7.303813769825918 7.324483472935663 8.709415447852267 -0.5361981300681411 5.092749766926502
8.479111083020218 7.324483472935663 8.709415447852267 0.7627955095605441 6.41772327934776
8.479111083020218 8.381703143497667 8.709415447852267 1.6930414165863694 4.045596216431905
8.479111083020218 8.797002285063614 8.709415447852267 2.0927221794824917 3.0264102710467933
8.479111083020218 8.606150778021627 8.709415447852267 1.906648342542873 3.5008985552428205
9.458297671567333 8.606150778021627 8.709415447852267 3.136625239306161 4.755474989941373
9.458297671567333 9.257524464154946 8.709415447852267 3.788497955854343 3.09319956274351
9.458297671567333 8.825767933450287 8.709415447852267 3.351098539086389 4.208568075501791
8.678742698788342 8.825767933450287 8.709415447852267 2.3609850928536105 3.198652360344357
8.678742698788342 8.825767933450287 8.19300467150222 3.4612277688238446 2.5751815106278917
8.678742698788342 7.8904163433028245 8.19300467150222 2.5852888587701184 4.8088257312648945
8.678742698788342 7.8904163433028245 7.484642952731919 3.9851349197841017 4.0155796300236375
8.678742698788342 7.452826789470606 7.484642952731919 3.6089980616995323 4.97472861813929
7.155511106911829 7.452826789470606 7.484642952731919 1.9199759587139984 3.251926073094047
7.155511106911829 7.452826789470606 6.737930211029848 3.2586536815506597 2.493342030153273
7.155511106911829 6.62018873632223 6.737930211029848 2.602198317442927 4.16730320862799
6.20801664152042 6.62018873632223 6.737930211029848 1.7155128426709332 3.262884024360555
6.20801664152042 6.62018873632223 5.96585719835131 2.951847054972016 2.5622946373899422
6.20801664152042 5.791075386045115 5.96585719835131 2.3753571514610843 4.032343891342819
6.20801664152042 5.511027867755463 5.96585719835131 2.198039170078437 4.484504743868568
5.491099841648216 5.511027867755463 5.96585719835131 1.6106937113637727 3.8854123759796106
5.491099841648216 5.511027867755463 5.345782031666405 2.4948197509897487 3.384407620191558
5.491099841648216 5.179851555571597 5.345782031666405 2.2964687133751918 3.8902027661086778
5.491099841648216 4.850980058388612 5.345782031666405 2.1116589312534266 4.36146771051918
5.126347962249075 4.850980058388612 5.345782031666405 1.8404590684457358 4.084843850455336
5.126347962249075 5.117343484541123 5.345782031666405 1.9892095901203293 3.705530020185121
5.126347962249075 4.789971437816058 5.345782031666405 1.8075077434154643 4.1688697292825285
5.126347962249075 4.789971437816058 4.444680620050441 2.9195497244031237 3.5387126067228545
4.297942426560066 4.789971437816058 4.444680620050441 2.3728316342049287 2.981060154720697
4.297942426560066 4.307948608725772 4.444680620050441 2.1271506728788045 3.6075466061023134
4.297942426560066 4.307948608725772 4.023636820659531 2.5765875488894974 3.3528657096962537
4.297942426560066 3.923846840637982 4.023636820659531 2.3994532527193217 3.804558164930202
4.297942426560066 3.923846840637982 3.716004926637941 2.699574343026426 3.63448954708951
4.297942426560066 3.6810496416344667 3.716004926637941 2.596131902432172 3.898267770604858
4.297942426560066 3.6810496416344667 3.490425113970135 2.801042634183939 3.782151689278857
3.612674773294354 3.6810496416344667 3.490425113970135 2.4214284826133774 3.3949452546768843
3.612674773294354 3.53615976746357 3.490425113970135 2.36284581801118 3.5443310494124876
3.612674773294354 3.53615976746357 3.3018408504116645 2.52430562575734 3.45283715835633
3.4637683998005 3.53615976746357 3.3018408504116645 2.450515185271283 3.3775709090605526
3.3219945825387867 3.53615976746357 3.3018408504116645 2.383145190800732 3.3088535147005897
3.3219945825387867 3.53615976746357 3.2196405486962383 2.450716754494624 3.2705629619407173
3.3219945825387867 3.2807055830137157 3.2196405486962383 2.353159511995429 3.5193339303136666
3.3219945825387867 3.1677562802040793 3.2196405486962383 2.312355631231004 3.6233838262629496
3.3219945825387867 3.1677562802040793 2.997528270294327 2.4864198579026824 3.524747431148999
3.259386967508585 3.1677562802040793 2.997528270294327 2.4575651938654106 3.4953156738309823
3.259386967508585 3.356681956972706 2.997528270294327 2.5266203148454522 3.3192251153318773
3.2312761260270113 3.356681956972706 2.997528270294327 2.513843143883779 3.3061924009509718
3.2312761260270113 3.356681956972706 3.630662901731936 1.984867844539385 3.6059450705794616
3.2312761260270113 3.576153636123475 3.630662901731936 2.0701093610039805 3.388579203594743
3.2312761260270113 4.214921223067838 3.630662901731936 2.3489153042817694 2.677624048236381
3.2312761260270113 4.172580743112439 3.630662901731936 2.329020018070289 2.7283570280756564
4.099938694688528 4.172580743112439 3.630662901731936 2.7749830361075545 3.1832393064736655
4.099938694688528 4.035587694402396 3.630662901731936 2.711987965038607 3.343876737699482
3.793956676721177 4.035587694402396 3.630662901731936 2.542843004578727 3.1713488780304058
3.793956676721177 4.035587694402396 4.062804934480779 2.1237668495834994 3.4088253658610346
3.8071875635006944 4.035587694402396 4.062804934480779 2.130809558185541 3.4160089286351174
3.8071875635006944 3.7435822080871 4.062804934480779 2.0035512786053866 3.740517541564511
3.8071875635006944 3.7435822080871 3.9513113971124665 2.1161801246588112 3.676694528800904
3.8071875635006944 3.902404882117766 3.9513113971124665 2.184211279575914 3.503215083762291
3.8071875635006944 3.8202471266877693 3.9513113971124665 2.148666419351241 3.593854477335208
3.8071875635006944 3.8202471266877693 4.031138866313728 2.068344721550284 3.6393701060890833
3.905654583551695 3.8202471266877693 4.031138866313728 2.121528235720033 3.693617290542227
3.905654583551695 4.837293323078067 4.031138866313728 2.61481219003541 2.4357432070380147
3.905654583551695 5.272403322517031 4.031138866313728 2.8612452489593863 1.8073389067818757
5.039074922805999 5.272403322517031 4.031138866313728 3.571198915040193 2.531491646184298
5.039074922805999 5.272403322517031 5.120830735013908 2.3141198994320478 3.24383642169558
5.039074922805999 4.930977741471681 5.120830735013908 2.1189548961603695 3.741507180038361
5.039074922805999 4.930977741471681 5.220485847989899 1.9890517357738484 3.815118970924056
5.039074922805999 6.398091361823462 5.220485847989899 2.920201964757088 1.440685887016794
5.039074922805999 6.398091361823462 6.320718592838435 1.3196123377666675 2.3476866756446984
5.039074922805999 6.213473746618297 6.320718592838435 1.1891744064319236 2.6803034005482953
5.039074922805999 6.793752181601296 6.320718592838435 1.6120210565774444 1.6020444426772171
6.499286679671736 6.793752181601296 6.320718592838435 2.7918845906745164 2.80550524745623
6.499286679671736 6.793752181601296 6.640527863419748 2.269389619035791 3.101585731384841
6.499286679671736 6.7129034865275585 6.640527863419748 2.208213401356322 3.257585086467486
6.499286679671736 7.36781426032269 6.640527863419748 2.72483041845327 1.940211692870268
6.499286679671736 7.380738478201636 6.640527863419748 2.735509046407994 1.9129811915857229
6.499286679671736 7.380738478201636 9.730856772178322 -3.6417552244904954 5.526764278428198
9.325999000637013 7.380738478201636 9.730856772178322 -0.509155083361355 8.72201642237992
9.325999000637013 8.949158587939104 9.730856772178322 0.9256986392424555 5.063139429740202
9.325999000637013 8.949158587939104 8.824113573062244 3.0464456775215405 3.861382774715388
8.49696589089337 8.949158587939104 8.824113573062244 2.01172382816039 2.805966488367015
8.49696589089337 8.469396115699485 8.824113573062244 1.543557505053461 3.999790612289685
8.224961337595257 8.469396115699485 8.824113573062244 1.2250392735360522 3.674902016141929
8.224961337595257 8.26851898881298 8.824113573062244 1.0366771280870493 4.155225487036887
7.9158266877721 8.26851898881298 8.824113573062244 0.687259981441969 3.7988199974589048
7.9158266877721 8.26851898881298 7.866053333777367 2.702829557131627 2.656663904568099
7.9158266877721 7.822472409684304 7.866053333777367 2.3007381471546706 3.681997000009337
7.9158266877721 7.767213800600263 7.866053333777367 2.2524768375727677 3.8050633394431896
