-73.5555555556,6.965
-74.2222222222,7.942
-74.6666666667,8.925
-74.1111111111,9.904
-73.6666666667,10.882
-73.4444444444,11.866
-73.1111111111,12.036
-72.8888888889,13.013
-72.6666666667,13.996
-73.6666666667,14.982
-73.2222222222,16.03
-73.3333333333,17.009
-72.6666666667,18.967
-73.0,20.932
-73.8888888889,21.909
-73.4444444444,24.047
-73.3333333333,25.994
-73.1111111111,26.977
-71.8888888889,28.033
-73.0,29.015
-73.3333333333,29.99
-74.5555555556,31.948
-74.8888888889,32.928
-74.2222222222,33.91
-75.8888888889,34.885
-76.6666666667,35.87
-77.6666666667,37.009
-77.7777777778,37.98
-76.8888888889,38.959
-76.2222222222,40.029
-75.3333333333,42.967
-74.5555555556,43.945
-74.0,44.922
-73.0,45.902
-72.7777777778,46.881
-72.0,47.865
-72.1111111111,48.029
-71.5555555556,49.008
-72.2222222222,49.993
-72.4444444444,50.972
-71.6666666667,52.028
-72.3333333333,53.01
-72.5555555556,53.987
-71.5555555556,54.965
-73.3333333333,55.949
-73.5555555556,56.93
-74.5555555556,57.909
-74.5555555556,58.885
-76.2222222222,59.862
-76.7777777778,61.99
-77.2222222222,62.975
-78.2222222222,65.989
-78.5555555556,66.971
-77.3333333333,67.948
-76.7777777778,68.933
-76.2222222222,69.909
-75.8888888889,70.891
-73.7777777778,71.87
-74.1111111111,72.03
-73.8888888889,73.01
-72.2222222222,73.984
-72.3333333333,74.968
-71.7777777778,76.033
-71.5555555556,77.017
-73.2222222222,78.006
-74.0,78.978
-73.5555555556,80.937
-74.2222222222,83.885
-75.1111111111,84.038
-75.0,85.991
-75.4444444444,86.968
-75.1111111111,88.032
-75.4444444444,90.97
-74.4444444444,91.946
-74.3333333333,92.926
-75.0,93.902
-73.3333333333,94.883
-72.1111111111,95.858
-71.7777777778,96.036
-71.7777777778,97.993
-72.3333333333,98.973
-73.1111111111,100.033
-72.4444444444,101.01
-72.2222222222,101.992
-73.1111111111,102.966
-74.0,104.933
-74.5555555556,106.888
-75.4444444444,107.868
-75.5555555556,108.036
-75.3333333333,109.014
-74.6666666667,109.992
-75.5555555556,110.973
-75.4444444444,112.04
-74.7777777778,113.009
-74.6666666667,113.987
-73.4444444444,114.967
-73.8888888889,115.944
-73.0,116.927
-73.0,117.912
-72.7777777778,118.887
-71.8888888889,119.871
-71.8888888889,120.034
-71.4444444444,124.034
-72.8888888889,125.017
-73.3333333333,127.953
-74.2222222222,129.913
-74.8888888889,130.89
-75.1111111111,131.869
-76.6666666667,132.031
-77.2222222222,133.011
-76.7777777778,133.989
-78.5555555556,134.973
-78.6666666667,136.038
-78.5555555556,137.022
-77.3333333333,137.999
-77.0,138.982
-77.0,139.966
-75.8888888889,140.939
-75.2222222222,142.897
-75.5555555556,143.875
-73.6666666667,144.032
-73.6666666667,145.997
-74.4444444444,146.972
-74.0,148.03
-75.8888888889,149.013
-77.3333333333,149.991
-77.5555555556,150.973
-78.2222222222,151.949
-78.0,152.931
-79.6666666667,154.883
-78.0,155.863
-79.1111111111,156.036
-79.3333333333,158.972
-78.4444444444,160.037
-77.0,161.014
-76.5555555556,161.992
-76.1111111111,162.969
-77.3333333333,164.93
-76.2222222222,165.912
-76.1111111111,166.892
-74.8888888889,168.032
-75.4444444444,169.015
-75.3333333333,169.991
-76.4444444444,170.974
-76.2222222222,172.029
-76.8888888889,173.989
-67.7777777778,174.966
