-68.5555555556,66.82
-77.3333333333,67.852
-77.6666666667,68.886
-77.7777777778,69.923
-77.7777777778,70.958
-78.0,71.994
-78.5555555556,73.029
-78.3333333333,74.063
-77.2222222222,76.819
-77.1111111111,78.819
-76.4444444444,79.85
-75.4444444444,80.882
-74.8888888889,81.911
-74.1111111111,83.967
-74.5555555556,85.001
-73.5555555556,86.035
-73.4444444444,86.815
-74.7777777778,87.849
-74.5555555556,88.879
-74.4444444444,90.818
-75.8888888889,92.888
-75.7777777778,93.923
-75.6666666667,94.952
-74.6666666667,95.981
-74.5555555556,97.012
-76.1111111111,98.045
-74.5555555556,98.82
-74.7777777778,100.885
-75.2222222222,102.822
-73.7777777778,103.85
-74.1111111111,104.879
-74.6666666667,105.908
-75.2222222222,106.94
-76.1111111111,107.969
-75.2222222222,109.0
-76.3333333333,110.032
-75.4444444444,114.816
-74.8888888889,115.851
-74.0,116.887
-72.8888888889,117.919
-72.2222222222,118.954
-72.4444444444,119.981
-70.8888888889,122.042
-70.5555555556,122.82
-69.4444444444,123.85
-70.7777777778,124.881
-71.5555555556,126.813
-73.0,127.847
-74.8888888889,128.877
-76.0,129.907
-76.3333333333,130.942
-77.4444444444,133.018
-78.0,134.048
-77.7777777778,136.877
-77.5555555556,138.823
-77.0,139.854
-75.6666666667,141.911
-75.0,142.946
-76.0,143.98
-74.6666666667,146.052
-73.6666666667,147.844
-72.3333333333,150.819
-73.3333333333,151.853
-73.2222222222,152.884
-74.0,154.951
-76.3333333333,157.02
-76.1111111111,158.049
-74.0,158.816
-75.5555555556,159.85
-76.1111111111,160.88
-76.8888888889,166.945
-76.3333333333,169.007
-76.6666666667,171.847
-67.7777777778,172.879
