-66.4444444444,8.415
-66.1111111111,9.416
-65.7777777778,10.42
-65.2222222222,11.419
-65.7777777778,12.412
-66.1111111111,13.409
-67.0,14.417
-68.0,16.41
-68.3333333333,17.411
-67.4444444444,18.413
-67.7777777778,19.413
-67.3333333333,20.421
-67.6666666667,21.426
-66.3333333333,23.429
-65.2222222222,24.409
-64.8888888889,25.406
-63.0,26.406
-62.3333333333,28.406
-63.1111111111,29.412
-63.3333333333,32.422
-64.0,33.42
-63.5555555556,34.421
-64.3333333333,35.42
-63.7777777778,36.409
-63.4444444444,38.409
-64.3333333333,40.407
-64.5555555556,41.421
-64.2222222222,42.416
-65.3333333333,43.416
-66.4444444444,44.418
-67.2222222222,45.415
-67.8888888889,46.416
-68.7777777778,47.418
-70.2222222222,48.412
-69.4444444444,50.413
-69.6666666667,52.41
-70.8888888889,53.412
-69.8888888889,54.411
-70.0,55.407
-69.6666666667,56.412
-69.0,58.42
-70.4444444444,61.419
-69.1111111111,62.422
-69.7777777778,64.406
-69.5555555556,65.411
-68.8888888889,66.412
-68.3333333333,67.416
-68.0,68.413
-68.3333333333,69.416
-71.0,70.426
-69.0,72.41
-69.2222222222,74.413
-70.1111111111,76.422
-71.0,77.416
-71.0,78.417
-72.3333333333,79.415
-64.2222222222,85.415
