0.464158883361,8.922
0.464158883361,9.951
0.464158883361,12.013
0.464158883361,13.041
0.464158883361,14.079
0.464158883361,14.843
0.464158883361,15.872
0.464158883361,16.902
0.464158883361,19.91
0.464158883361,20.906
0.464158883361,21.941
0.464158883361,22.973
0.464158883361,24.002
0.464158883361,25.033
0.464158883361,26.073
0.464158883361,26.842
0.464158883361,27.87
0.464158883361,28.91
0.464158883361,30.844
0.464158883361,31.879
0.464158883361,32.912
0.464158883361,33.95
0.464158883361,36.01
0.464158883361,37.04
0.464158883361,38.072
0.464158883361,38.841
0.464158883361,39.87
0.464158883361,40.904
0.464158883361,43.869
0.464158883361,44.903
0.464158883361,45.935
0.464158883361,46.969
0.464158883361,48.001
0.464158883361,49.034
0.464158883361,50.064
0.464158883361,50.841
0.464158883361,51.872
0.464158883361,52.903
0.731806211138,54.843
0.970250470285,55.875
1.06684630904,56.907
1.4020176096,57.933
1.48505858463,58.97
1.55578472773,59.998
1.70179811959,61.034
1.76133602143,62.84
1.9491444444,64.85
1.9491444444,66.872
1.7702380871,67.874
1.88555500638,68.905
1.69639709767,69.939
1.8011645456,70.976
1.82703424126,72.032
1.72115921628,73.039
1.71099450247,74.067
1.8229770547,74.84
1.62605587003,76.841
1.64955894321,78.84
1.49718408702,79.872
1.41070859702,80.907
1.31949601281,81.951
1.36891356591,84.014
1.41181617406,85.05
1.73655720449,86.086
1.64867898733,86.842
1.76576126719,88.901
1.79423589041,90.843
1.77483635544,91.875
1.82681405184,92.908
2.06538951365,93.941
1.9901022649,94.973
2.28117550833,96.003
1.94719965675,97.033
1.83188273747,98.067
1.68421268138,98.847
1.71871047499,100.849
1.82458549996,102.841
1.78379604481,103.875
1.545220583,104.905
1.62050783175,105.937
2.02803619217,106.969
2.13391121715,107.997
2.13391121715,109.03
2.19036868902,110.064
2.46133375839,110.847
3.02073834511,112.85
3.18845646116,115.873
3.50883908362,117.942
3.66261666697,118.971
3.21614538864,121.032
3.36992297199,122.847
3.4012648238,123.882
3.76882786841,124.911
3.41138730904,126.838
2.81748492871,127.873
2.91421197013,129.942
2.64324690077,130.973
2.58190018471,132.0
2.4851731433,133.036
2.60236062931,134.066
2.93858182211,134.837
2.5710187775,139.877
2.7499251348,142.967
3.05538799776,145.039
3.0200076724,146.836
3.33815316391,148.9
3.33815316391,151.87
3.51668736598,152.908
3.21122450301,153.941
3.6126081718,154.974
3.68192154395,156.009
3.74326826,157.06
3.79044868215,158.072
4.06390819234,158.842
4.30516728756,159.874
4.30516728756,160.905
4.0342022182,163.874
4.11049504291,164.904
3.58012379133,166.962
3.58012379133,167.992
3.49224557416,169.02
3.6642532803,170.053
3.27881121787,170.84
2.84104056707,172.85
2.8702436357,175.878
3.09834446231,180.014
3.1489802985,181.047
3.0016174209,182.081
3.10335553777,182.849
2.94081596777,183.88
2.5165621363,184.916
2.62854468853,186.858
2.87698745977,187.882
3.02631859321,188.91
3.16829447376,189.946
3.05778790518,190.975
3.08189224025,193.046
2.94218260304,194.082
3.4660599004,194.844
3.42005635327,195.87
3.58442426143,196.918
3.28024692044,199.867
3.32742734259,200.906
3.04978150272,201.941
3.29595803062,202.973
3.23005866444,204.008
3.31403373191,205.04
3.07595454708,206.839
2.95941852421,208.903
2.76290696863,210.849
2.73880263356,211.873
2.40258144076,212.903
2.26073302037,213.934
2.12506306105,214.973
2.31422096976,216.007
2.40209918693,217.04
2.30537214551,218.075
2.52364628526,218.845
2.33903993251,220.85
2.48640281011,223.871
2.99463170905,224.904
3.67967844918,226.973
3.55274978828,228.007
3.42949124575,229.037
3.59385915391,230.068
3.45201073352,230.846
3.37217182871,234.841
3.66324507215,235.877
3.66324507215,236.909
3.89262103479,237.935
3.4107694311,240.001
3.48706225582,241.038
3.51359375693,242.837
3.34922584877,246.838
4.2105207737,249.928
4.59596283613,251.994
4.85801520717,254.056
5.15901049611,254.843
4.80955804298,259.873
4.92674552899,260.905
4.97738136517,262.972
5.15591556724,266.062
5.12377191982,266.844
4.58285961735,268.913
4.27725645973,271.871
4.27725645973,272.899
4.34650784881,273.93
3.99632696069,274.962
3.74525771038,275.993
3.8809276697,278.062
3.83806342695,278.845
3.75822452214,279.871
3.43784189968,280.909
3.35800299487,283.875
3.02162738056,285.942
2.55465366113,289.044
3.25428700237,290.076
3.66162827686,290.839
3.75167294176,291.869
4.33544948698,292.902
4.72089154941,294.84
5.08845459401,296.896
5.27476038952,298.964
5.7566119932,299.994
5.98232661741,302.84
5.58094294863,304.905
5.3818066817,306.837
5.33462625955,313.033
5.08215347445,314.07
4.69671141202,314.846
4.50019985644,316.909
4.59024452133,319.879
4.04704620159,320.909
3.85053464601,321.935
3.62482002179,322.966
3.58587710389,324.0
3.38081140071,326.059
3.09237188334,326.84
3.20435443558,328.907
3.45279720682,330.84
3.36275254193,331.874
3.69755876817,332.909
3.69755876817,333.943
3.97520460804,337.045
