-82,0.0
-78,2.84
-75,3.875
-74,6.842
-72,7.87
-80,8.902
-75,10.969
-76,12.008
-73,13.033
-75,14.84
-75,15.875
-75,17.81
-76,18.844
-77,20.91
-68,21.944
-74,23.021
-71,24.025
-77,25.045
-80,25.806
-71,26.836
-75,27.866
-70,29.81
-75,31.88
-76,32.911
-77,34.979
-73,37.038
-65,37.812
-73,38.845
-74,39.892
-66,41.804
-73,42.837
-67,43.87
-71,44.902
-80,45.936
-73,46.972
-68,49.041
-77,49.806
-71,50.839
-79,51.872
-71,53.809
-82,54.838
-69,55.872
-71,56.902
-76,58.97
-75,60.006
-65,61.035
-75,62.842
-68,65.841
-74,66.84
-79,68.909
-78,70.973
-69,72.008
-77,73.04
-72,74.835
-75,75.865
-67,77.804
-85,78.843
-74,80.912
-70,82.966
-75,84.0
-63,85.809
-76,86.845
-68,87.878
-76,89.808
-79,90.839
