-66,0.0
-67,1.809
-61,2.841
-70,3.88
-62,5.81
-67,6.842
-67,8.903
-86,9.937
-68,12.0
-82,13.034
-78,13.807
-64,14.853
-76,15.878
-65,17.811
-73,18.846
-66,19.88
-67,20.918
-70,21.947
-68,22.977
-75,24.009
-64,25.039
-65,25.814
-73,27.82
-65,30.835
-68,31.872
-68,32.905
-65,33.942
-66,34.974
-65,36.012
-65,37.038
-65,37.809
-65,38.841
-72,39.878
-65,42.835
-66,43.869
-73,45.933
-68,47.999
-71,49.816
-70,50.848
-77,51.887
-70,54.845
-69,55.88
-80,56.912
-76,57.943
-71,60.007
-73,61.042
-73,62.845
-71,63.875
-65,66.842
-73,67.882
-72,68.901
-69,70.964
-75,71.998
-79,73.032
-77,73.808
-65,74.841
-71,75.869
-69,77.814
-72,78.851
-75,80.915
-72,84.013
-68,85.041
-81,85.809
-63,86.844
-82,87.883
-74,89.809
-78,90.838
-74,91.867
-66,93.933
