-68.0,1.056
-66.0,1.836
-66.0,2.866
-66.0,3.899
-74.0,5.828
-80.0,6.858
-69.0,7.886
-65.0,8.923
-69.0,10.98
-81.0,12.012
-77.0,13.839
-74.0,14.867
-68.0,15.897
-66.0,17.83
-66.0,18.865
-66.0,19.898
-77.0,20.93
-62.0,21.962
-64.0,22.999
-61.0,24.029
-63.0,25.068
-59.0,25.836
-59.0,27.837
-63.0,29.837
-63.0,30.866
-62.0,32.923
-59.0,33.957
-59.0,34.99
-63.0,36.02
-59.0,37.046
-59.0,38.858
-63.0,39.89
-60.0,41.827
-64.0,42.857
-59.0,43.892
-60.0,44.922
-66.0,45.956
-69.0,46.99
-62.0,48.025
-74.0,49.062
-65.0,49.826
-62.0,53.828
-60.0,54.863
-59.0,55.893
-84.0,56.922
-69.0,58.985
-79.0,60.016
-68.0,61.051
-66.0,61.829
-71.0,65.827
-79.0,66.864
-69.0,67.895
-75.0,68.928
-61.0,69.959
-63.0,70.993
-78.0,72.023
-60.0,73.048
-60.0,73.829
-63.0,77.829
-61.0,79.9
-69.0,81.967
-67.0,84.038
-68.0,85.832
-65.0,86.864
-69.0,87.899
-67.0,89.829
