-65.0,2.417
-66.0,4.413
-66.0,5.417
-66.0,6.417
-72.0,8.415
-63.0,9.416
-67.0,10.42
-66.0,11.419
-67.0,12.412
-62.0,13.409
-63.0,14.417
-61.0,16.41
-71.0,17.411
-75.0,18.413
-71.0,19.413
-76.0,20.421
-69.0,21.426
-59.0,23.429
-65.0,24.409
-59.0,25.406
-64.0,26.406
-59.0,28.406
-65.0,29.412
-68.0,32.422
-59.0,33.42
-63.0,34.421
-66.0,35.42
-67.0,36.409
-65.0,38.409
-60.0,40.407
-66.0,41.421
-60.0,42.416
-65.0,43.416
-67.0,44.418
-65.0,45.415
-63.0,46.416
-77.0,47.418
-75.0,48.412
-67.0,50.413
-72.0,52.41
-68.0,53.412
-78.0,54.411
-60.0,55.407
-67.0,56.412
-74.0,58.42
-68.0,61.419
-76.0,62.422
-64.0,64.406
-66.0,65.411
-81.0,66.412
-66.0,67.416
-66.0,68.413
-65.0,69.416
-68.0,70.426
-63.0,72.41
-73.0,74.413
-67.0,76.422
-90.0,77.416
-63.0,78.417
-68.0,79.415
-74.0,85.415
-73.0,86.418
-68.0,89.411
-75.0,90.41
